Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
29,29,5,5,24,24,7,Train/7/00012_00041_00003.png
30,31,5,6,25,26,7,Train/7/00012_00041_00004.png
30,30,5,5,25,25,7,Train/7/00012_00041_00005.png
31,31,6,6,26,26,7,Train/7/00012_00041_00006.png
31,31,5,5,26,26,7,Train/7/00012_00041_00007.png
32,31,6,5,27,26,7,Train/7/00012_00041_00008.png
32,31,6,5,27,26,7,Train/7/00012_00041_00009.png
31,32,5,6,26,27,7,Train/7/00012_00041_00010.png
32,32,6,6,27,27,7,Train/7/00012_00041_00011.png
34,35,5,6,29,30,7,Train/7/00012_00041_00012.png
34,35,5,6,29,30,7,Train/7/00012_00041_00013.png
34,35,5,6,29,30,7,Train/7/00012_00041_00014.png
34,34,5,5,29,29,7,Train/7/00012_00041_00015.png
34,34,5,5,29,29,7,Train/7/00012_00041_00016.png
38,39,5,6,33,34,7,Train/7/00012_00041_00017.png
38,38,5,5,33,33,7,Train/7/00012_00041_00018.png
41,41,6,6,36,36,7,Train/7/00012_00041_00019.png
40,41,5,6,35,36,7,Train/7/00012_00041_00020.png
43,43,5,5,38,38,7,Train/7/00012_00041_00021.png
45,46,5,6,40,41,7,Train/7/00012_00041_00022.png
48,49,5,6,43,44,7,Train/7/00012_00041_00023.png
55,55,6,6,50,50,7,Train/7/00012_00041_00024.png
58,58,5,5,53,53,7,Train/7/00012_00041_00025.png
72,71,7,6,66,65,7,Train/7/00012_00041_00026.png
77,76,7,6,71,70,7,Train/7/00012_00041_00027.png
96,95,9,8,88,87,7,Train/7/00012_00041_00028.png
129,129,12,12,118,118,7,Train/7/00012_00041_00029.png
56,56,6,6,51,51,7,Train/7/00012_00042_00000.png
57,58,5,6,52,53,7,Train/7/00012_00042_00001.png
57,58,5,6,52,53,7,Train/7/00012_00042_00002.png
57,58,5,6,52,53,7,Train/7/00012_00042_00003.png
57,58,5,6,52,53,7,Train/7/00012_00042_00004.png
60,59,6,5,55,54,7,Train/7/00012_00042_00005.png
61,61,6,6,56,56,7,Train/7/00012_00042_00006.png
61,62,5,6,56,57,7,Train/7/00012_00042_00007.png
61,62,5,6,56,57,7,Train/7/00012_00042_00008.png
64,64,6,6,59,59,7,Train/7/00012_00042_00009.png
67,67,6,6,61,61,7,Train/7/00012_00042_00010.png
70,71,6,7,64,65,7,Train/7/00012_00042_00011.png
72,72,6,6,66,66,7,Train/7/00012_00042_00012.png
73,73,7,7,67,67,7,Train/7/00012_00042_00013.png
74,74,6,6,68,68,7,Train/7/00012_00042_00014.png
76,77,6,7,70,71,7,Train/7/00012_00042_00015.png
82,81,8,7,75,74,7,Train/7/00012_00042_00016.png
82,81,8,7,75,74,7,Train/7/00012_00042_00017.png
85,85,7,7,78,78,7,Train/7/00012_00042_00018.png
88,88,7,7,81,81,7,Train/7/00012_00042_00019.png
95,95,8,8,87,87,7,Train/7/00012_00042_00020.png
95,95,8,8,87,87,7,Train/7/00012_00042_00021.png
101,100,9,8,93,92,7,Train/7/00012_00042_00022.png
104,104,9,9,95,95,7,Train/7/00012_00042_00023.png
111,111,10,10,102,102,7,Train/7/00012_00042_00024.png
112,112,10,10,103,103,7,Train/7/00012_00042_00025.png
120,119,11,10,110,109,7,Train/7/00012_00042_00026.png
128,129,11,12,117,118,7,Train/7/00012_00042_00027.png
140,139,13,12,128,127,7,Train/7/00012_00042_00028.png
143,143,13,13,131,131,7,Train/7/00012_00042_00029.png
27,27,6,6,22,22,7,Train/7/00012_00043_00000.png
27,27,5,5,22,22,7,Train/7/00012_00043_00001.png
27,27,5,5,22,22,7,Train/7/00012_00043_00002.png
27,27,5,5,22,22,7,Train/7/00012_00043_00003.png
27,27,5,5,22,22,7,Train/7/00012_00043_00004.png
27,28,5,6,22,23,7,Train/7/00012_00043_00005.png
30,29,6,5,25,24,7,Train/7/00012_00043_00006.png
31,30,6,5,26,25,7,Train/7/00012_00043_00007.png
30,30,5,5,25,25,7,Train/7/00012_00043_00008.png
30,31,5,6,25,26,7,Train/7/00012_00043_00009.png
30,31,5,6,25,26,7,Train/7/00012_00043_00010.png
32,31,6,5,27,26,7,Train/7/00012_00043_00011.png
32,31,6,5,27,26,7,Train/7/00012_00043_00012.png
33,33,6,6,28,28,7,Train/7/00012_00043_00013.png
32,32,5,5,27,27,7,Train/7/00012_00043_00014.png
32,33,5,6,27,28,7,Train/7/00012_00043_00015.png
33,34,5,6,28,29,7,Train/7/00012_00043_00016.png
36,35,6,5,31,30,7,Train/7/00012_00043_00017.png
40,39,6,5,35,34,7,Train/7/00012_00043_00018.png
42,41,6,5,37,36,7,Train/7/00012_00043_00019.png
41,41,5,5,36,36,7,Train/7/00012_00043_00020.png
45,44,6,5,40,39,7,Train/7/00012_00043_00021.png
47,47,6,6,42,42,7,Train/7/00012_00043_00022.png
50,51,5,6,45,46,7,Train/7/00012_00043_00023.png
57,57,5,5,52,52,7,Train/7/00012_00043_00024.png
63,63,5,5,58,58,7,Train/7/00012_00043_00025.png
74,74,7,7,68,68,7,Train/7/00012_00043_00026.png
85,86,7,8,78,79,7,Train/7/00012_00043_00027.png
103,104,9,10,94,95,7,Train/7/00012_00043_00028.png
131,132,11,12,120,121,7,Train/7/00012_00043_00029.png
31,32,5,6,26,27,7,Train/7/00012_00044_00000.png
33,33,6,6,28,28,7,Train/7/00012_00044_00001.png
33,33,6,6,28,28,7,Train/7/00012_00044_00002.png
33,32,6,5,28,27,7,Train/7/00012_00044_00003.png
34,33,6,5,29,28,7,Train/7/00012_00044_00004.png
34,34,6,6,29,29,7,Train/7/00012_00044_00005.png
35,35,6,6,30,30,7,Train/7/00012_00044_00006.png
35,36,5,6,30,31,7,Train/7/00012_00044_00007.png
36,37,5,6,31,32,7,Train/7/00012_00044_00008.png
38,37,6,5,33,32,7,Train/7/00012_00044_00009.png
38,38,5,5,33,33,7,Train/7/00012_00044_00010.png
39,38,6,5,34,33,7,Train/7/00012_00044_00011.png
40,40,6,6,35,35,7,Train/7/00012_00044_00012.png
42,41,6,5,37,36,7,Train/7/00012_00044_00013.png
42,42,6,6,37,37,7,Train/7/00012_00044_00014.png
45,45,6,6,40,40,7,Train/7/00012_00044_00015.png
44,45,5,6,39,40,7,Train/7/00012_00044_00016.png
47,47,6,6,42,42,7,Train/7/00012_00044_00017.png
48,47,6,5,43,42,7,Train/7/00012_00044_00018.png
52,52,6,6,47,47,7,Train/7/00012_00044_00019.png
53,53,5,5,48,48,7,Train/7/00012_00044_00020.png
56,57,5,6,51,52,7,Train/7/00012_00044_00021.png
60,60,5,5,55,55,7,Train/7/00012_00044_00022.png
68,68,6,6,62,62,7,Train/7/00012_00044_00023.png
71,71,6,6,65,65,7,Train/7/00012_00044_00024.png
83,84,7,8,76,77,7,Train/7/00012_00044_00025.png
93,93,9,9,85,85,7,Train/7/00012_00044_00026.png
107,108,9,10,98,99,7,Train/7/00012_00044_00027.png
124,124,10,10,114,114,7,Train/7/00012_00044_00028.png
152,152,14,14,139,139,7,Train/7/00012_00044_00029.png
30,32,5,6,25,27,7,Train/7/00012_00045_00000.png
32,34,5,6,27,29,7,Train/7/00012_00045_00001.png
32,34,5,6,27,29,7,Train/7/00012_00045_00002.png
37,37,6,6,32,32,7,Train/7/00012_00045_00003.png
35,36,5,5,30,31,7,Train/7/00012_00045_00004.png
38,41,5,6,33,36,7,Train/7/00012_00045_00005.png
42,42,6,6,37,37,7,Train/7/00012_00045_00006.png
45,44,6,5,40,39,7,Train/7/00012_00045_00007.png
47,46,6,5,42,41,7,Train/7/00012_00045_00008.png
48,48,5,5,43,43,7,Train/7/00012_00045_00009.png
51,51,6,6,46,46,7,Train/7/00012_00045_00010.png
54,54,6,6,49,49,7,Train/7/00012_00045_00011.png
55,58,6,6,50,53,7,Train/7/00012_00045_00012.png
59,58,6,5,54,53,7,Train/7/00012_00045_00013.png
59,61,5,5,54,56,7,Train/7/00012_00045_00014.png
62,62,6,5,57,57,7,Train/7/00012_00045_00015.png
64,69,5,7,59,63,7,Train/7/00012_00045_00016.png
68,70,7,6,62,64,7,Train/7/00012_00045_00017.png
67,72,6,7,61,66,7,Train/7/00012_00045_00018.png
72,73,7,7,66,67,7,Train/7/00012_00045_00019.png
71,73,7,6,65,67,7,Train/7/00012_00045_00020.png
71,73,6,6,65,67,7,Train/7/00012_00045_00021.png
72,73,6,6,66,67,7,Train/7/00012_00045_00022.png
72,73,7,6,66,67,7,Train/7/00012_00045_00023.png
72,72,7,6,66,66,7,Train/7/00012_00045_00024.png
71,72,7,6,65,66,7,Train/7/00012_00045_00025.png
71,73,6,6,65,67,7,Train/7/00012_00045_00026.png
72,75,6,7,66,69,7,Train/7/00012_00045_00027.png
76,77,7,7,70,71,7,Train/7/00012_00045_00028.png
80,80,7,8,73,73,7,Train/7/00012_00045_00029.png
27,31,5,6,22,26,7,Train/7/00012_00046_00000.png
28,30,5,5,23,25,7,Train/7/00012_00046_00001.png
31,32,5,5,26,27,7,Train/7/00012_00046_00002.png
32,31,6,5,27,26,7,Train/7/00012_00046_00003.png
30,33,5,6,25,28,7,Train/7/00012_00046_00004.png
30,35,5,6,25,30,7,Train/7/00012_00046_00005.png
32,36,6,6,27,31,7,Train/7/00012_00046_00006.png
32,36,5,5,27,31,7,Train/7/00012_00046_00007.png
33,36,6,6,28,31,7,Train/7/00012_00046_00008.png
34,35,6,5,29,30,7,Train/7/00012_00046_00009.png
33,35,5,5,28,30,7,Train/7/00012_00046_00010.png
34,36,6,6,29,31,7,Train/7/00012_00046_00011.png
37,38,6,5,32,33,7,Train/7/00012_00046_00012.png
37,38,6,5,32,33,7,Train/7/00012_00046_00013.png
38,38,6,5,33,33,7,Train/7/00012_00046_00014.png
39,41,6,6,34,36,7,Train/7/00012_00046_00015.png
40,42,6,6,35,37,7,Train/7/00012_00046_00016.png
40,41,5,5,35,36,7,Train/7/00012_00046_00017.png
43,46,5,6,38,41,7,Train/7/00012_00046_00018.png
44,45,5,6,39,40,7,Train/7/00012_00046_00019.png
47,46,6,5,42,41,7,Train/7/00012_00046_00020.png
48,48,5,5,43,43,7,Train/7/00012_00046_00021.png
47,49,6,6,42,44,7,Train/7/00012_00046_00022.png
49,52,5,6,44,47,7,Train/7/00012_00046_00023.png
52,53,5,5,47,48,7,Train/7/00012_00046_00024.png
55,54,6,6,50,49,7,Train/7/00012_00046_00025.png
56,56,6,6,51,51,7,Train/7/00012_00046_00026.png
60,59,5,6,55,54,7,Train/7/00012_00046_00027.png
64,62,6,6,59,57,7,Train/7/00012_00046_00028.png
69,65,7,6,63,60,7,Train/7/00012_00046_00029.png
36,37,6,5,31,32,7,Train/7/00012_00047_00000.png
37,38,5,5,32,33,7,Train/7/00012_00047_00001.png
36,38,5,5,31,33,7,Train/7/00012_00047_00002.png
39,42,6,6,34,37,7,Train/7/00012_00047_00003.png
41,44,6,5,36,38,7,Train/7/00012_00047_00004.png
41,43,6,5,36,38,7,Train/7/00012_00047_00005.png
42,44,5,5,36,39,7,Train/7/00012_00047_00006.png
42,46,5,6,37,41,7,Train/7/00012_00047_00007.png
45,47,6,6,39,42,7,Train/7/00012_00047_00008.png
45,48,6,6,40,43,7,Train/7/00012_00047_00009.png
47,50,6,6,41,44,7,Train/7/00012_00047_00010.png
49,50,6,5,43,45,7,Train/7/00012_00047_00011.png
51,53,6,6,45,48,7,Train/7/00012_00047_00012.png
50,55,5,6,45,50,7,Train/7/00012_00047_00013.png
53,56,6,5,48,51,7,Train/7/00012_00047_00014.png
56,58,6,5,51,53,7,Train/7/00012_00047_00015.png
59,62,5,6,54,57,7,Train/7/00012_00047_00016.png
62,64,6,6,57,59,7,Train/7/00012_00047_00017.png
64,68,5,6,59,62,7,Train/7/00012_00047_00018.png
70,71,6,6,63,65,7,Train/7/00012_00047_00019.png
74,75,7,6,68,69,7,Train/7/00012_00047_00020.png
82,83,8,7,75,76,7,Train/7/00012_00047_00021.png
86,87,8,7,78,79,7,Train/7/00012_00047_00022.png
93,96,8,9,84,87,7,Train/7/00012_00047_00023.png
104,105,10,9,95,96,7,Train/7/00012_00047_00024.png
112,115,10,10,103,105,7,Train/7/00012_00047_00025.png
127,128,11,11,116,117,7,Train/7/00012_00047_00026.png
141,141,13,13,129,129,7,Train/7/00012_00047_00027.png
164,164,15,15,150,150,7,Train/7/00012_00047_00028.png
191,187,16,16,175,171,7,Train/7/00012_00047_00029.png
38,40,5,5,33,35,7,Train/7/00012_00048_00000.png
38,40,5,5,33,35,7,Train/7/00012_00048_00001.png
38,41,5,6,33,36,7,Train/7/00012_00048_00002.png
39,41,6,6,34,36,7,Train/7/00012_00048_00003.png
40,41,6,5,34,36,7,Train/7/00012_00048_00004.png
41,42,6,5,35,37,7,Train/7/00012_00048_00005.png
41,44,6,5,35,38,7,Train/7/00012_00048_00006.png
42,45,6,5,37,40,7,Train/7/00012_00048_00007.png
42,46,5,5,37,41,7,Train/7/00012_00048_00008.png
42,48,5,6,37,43,7,Train/7/00012_00048_00009.png
44,48,6,6,39,43,7,Train/7/00012_00048_00010.png
45,47,6,5,40,42,7,Train/7/00012_00048_00011.png
45,47,6,5,40,42,7,Train/7/00012_00048_00012.png
47,51,5,6,41,46,7,Train/7/00012_00048_00013.png
50,54,6,6,44,49,7,Train/7/00012_00048_00014.png
53,54,6,5,47,49,7,Train/7/00012_00048_00015.png
53,55,5,5,48,50,7,Train/7/00012_00048_00016.png
55,59,5,6,50,53,7,Train/7/00012_00048_00017.png
60,62,6,6,55,57,7,Train/7/00012_00048_00018.png
60,63,5,5,55,58,7,Train/7/00012_00048_00019.png
63,64,6,5,58,59,7,Train/7/00012_00048_00020.png
64,69,5,6,59,63,7,Train/7/00012_00048_00021.png
68,71,6,6,62,65,7,Train/7/00012_00048_00022.png
70,73,6,6,64,67,7,Train/7/00012_00048_00023.png
75,77,7,7,69,71,7,Train/7/00012_00048_00024.png
80,83,7,8,73,75,7,Train/7/00012_00048_00025.png
86,87,7,7,79,80,7,Train/7/00012_00048_00026.png
94,94,9,9,86,86,7,Train/7/00012_00048_00027.png
100,97,9,9,92,89,7,Train/7/00012_00048_00028.png
109,107,9,9,100,97,7,Train/7/00012_00048_00029.png
28,28,5,5,23,23,7,Train/7/00012_00049_00000.png
31,30,6,5,26,25,7,Train/7/00012_00049_00001.png
30,31,5,6,25,26,7,Train/7/00012_00049_00002.png
31,31,6,5,26,25,7,Train/7/00012_00049_00003.png
32,31,6,5,27,26,7,Train/7/00012_00049_00004.png
32,32,6,6,27,27,7,Train/7/00012_00049_00005.png
33,32,6,5,28,27,7,Train/7/00012_00049_00006.png
34,33,5,5,28,28,7,Train/7/00012_00049_00007.png
34,35,5,6,29,30,7,Train/7/00012_00049_00008.png
35,36,5,6,30,31,7,Train/7/00012_00049_00009.png
36,37,5,6,31,32,7,Train/7/00012_00049_00010.png
37,38,5,6,31,32,7,Train/7/00012_00049_00011.png
38,37,6,5,33,32,7,Train/7/00012_00049_00012.png
37,39,5,6,32,33,7,Train/7/00012_00049_00013.png
39,39,6,6,34,34,7,Train/7/00012_00049_00014.png
40,41,6,6,35,36,7,Train/7/00012_00049_00015.png
41,41,6,5,36,36,7,Train/7/00012_00049_00016.png
41,43,5,6,36,38,7,Train/7/00012_00049_00017.png
43,44,6,6,38,39,7,Train/7/00012_00049_00018.png
44,45,6,6,38,39,7,Train/7/00012_00049_00019.png
45,46,5,5,40,41,7,Train/7/00012_00049_00020.png
45,47,5,5,40,41,7,Train/7/00012_00049_00021.png
46,48,5,6,41,43,7,Train/7/00012_00049_00022.png
51,51,6,6,45,46,7,Train/7/00012_00049_00023.png
53,55,5,6,47,49,7,Train/7/00012_00049_00024.png
54,56,5,6,49,51,7,Train/7/00012_00049_00025.png
58,58,6,5,53,53,7,Train/7/00012_00049_00026.png
61,63,6,5,56,57,7,Train/7/00012_00049_00027.png
63,67,5,6,58,61,7,Train/7/00012_00049_00028.png
71,70,7,6,65,64,7,Train/7/00012_00049_00029.png
30,31,5,6,25,26,7,Train/7/00012_00050_00000.png
29,29,5,5,24,24,7,Train/7/00012_00050_00001.png
31,31,6,6,26,26,7,Train/7/00012_00050_00002.png
30,29,6,5,25,24,7,Train/7/00012_00050_00003.png
30,31,5,6,25,26,7,Train/7/00012_00050_00004.png
32,32,6,6,27,27,7,Train/7/00012_00050_00005.png
32,34,5,6,27,29,7,Train/7/00012_00050_00006.png
35,36,6,5,30,31,7,Train/7/00012_00050_00007.png
35,36,6,5,30,31,7,Train/7/00012_00050_00008.png
37,38,5,6,32,33,7,Train/7/00012_00050_00009.png
38,38,6,6,33,33,7,Train/7/00012_00050_00010.png
38,39,5,5,32,33,7,Train/7/00012_00050_00011.png
40,39,6,5,35,34,7,Train/7/00012_00050_00012.png
42,42,6,6,37,37,7,Train/7/00012_00050_00013.png
43,44,6,6,38,39,7,Train/7/00012_00050_00014.png
44,45,5,5,38,39,7,Train/7/00012_00050_00015.png
47,47,6,5,42,42,7,Train/7/00012_00050_00016.png
46,48,5,6,41,43,7,Train/7/00012_00050_00017.png
48,49,5,6,42,44,7,Train/7/00012_00050_00018.png
53,53,6,5,47,47,7,Train/7/00012_00050_00019.png
55,57,6,6,49,51,7,Train/7/00012_00050_00020.png
58,58,5,5,52,53,7,Train/7/00012_00050_00021.png
63,62,6,6,57,56,7,Train/7/00012_00050_00022.png
65,69,6,7,60,63,7,Train/7/00012_00050_00023.png
68,72,6,6,61,65,7,Train/7/00012_00050_00024.png
72,76,6,6,65,69,7,Train/7/00012_00050_00025.png
81,84,7,7,74,76,7,Train/7/00012_00050_00026.png
88,91,7,8,81,83,7,Train/7/00012_00050_00027.png
95,96,8,8,86,87,7,Train/7/00012_00050_00028.png
101,100,8,8,92,92,7,Train/7/00012_00050_00029.png
31,30,6,5,26,25,7,Train/7/00012_00051_00000.png
33,34,5,6,28,29,7,Train/7/00012_00051_00001.png
33,33,6,6,28,28,7,Train/7/00012_00051_00002.png
32,32,6,6,27,27,7,Train/7/00012_00051_00003.png
35,34,6,5,30,29,7,Train/7/00012_00051_00004.png
35,34,6,5,30,29,7,Train/7/00012_00051_00005.png
34,36,5,6,29,30,7,Train/7/00012_00051_00006.png
35,36,6,6,30,31,7,Train/7/00012_00051_00007.png
37,37,6,6,32,32,7,Train/7/00012_00051_00008.png
36,36,5,5,31,31,7,Train/7/00012_00051_00009.png
38,37,6,6,32,32,7,Train/7/00012_00051_00010.png
38,39,5,6,33,34,7,Train/7/00012_00051_00011.png
38,39,5,6,33,34,7,Train/7/00012_00051_00012.png
37,37,6,6,32,32,7,Train/7/00012_00051_00013.png
39,40,5,5,34,34,7,Train/7/00012_00051_00014.png
40,41,5,6,35,36,7,Train/7/00012_00051_00015.png
42,41,6,5,37,36,7,Train/7/00012_00051_00016.png
42,41,5,6,37,36,7,Train/7/00012_00051_00017.png
42,42,6,5,37,37,7,Train/7/00012_00051_00018.png
43,45,5,6,38,40,7,Train/7/00012_00051_00019.png
46,46,6,5,41,41,7,Train/7/00012_00051_00020.png
47,48,6,6,41,42,7,Train/7/00012_00051_00021.png
48,46,6,5,43,41,7,Train/7/00012_00051_00022.png
48,49,5,5,43,44,7,Train/7/00012_00051_00023.png
50,52,5,6,45,47,7,Train/7/00012_00051_00024.png
53,53,6,5,48,48,7,Train/7/00012_00051_00025.png
54,55,5,6,48,50,7,Train/7/00012_00051_00026.png
56,57,6,6,51,52,7,Train/7/00012_00051_00027.png
60,58,6,5,55,53,7,Train/7/00012_00051_00028.png
61,61,6,5,56,56,7,Train/7/00012_00051_00029.png
89,89,8,8,82,82,7,Train/7/00012_00052_00000.png
89,88,8,8,81,81,7,Train/7/00012_00052_00001.png
88,87,8,7,81,80,7,Train/7/00012_00052_00002.png
91,92,8,9,83,84,7,Train/7/00012_00052_00003.png
93,93,9,9,85,85,7,Train/7/00012_00052_00004.png
95,96,9,9,87,87,7,Train/7/00012_00052_00005.png
98,97,9,9,89,89,7,Train/7/00012_00052_00006.png
98,97,8,8,90,89,7,Train/7/00012_00052_00007.png
100,100,8,9,92,91,7,Train/7/00012_00052_00008.png
104,100,10,8,95,91,7,Train/7/00012_00052_00009.png
106,104,9,9,96,95,7,Train/7/00012_00052_00010.png
108,106,9,9,99,97,7,Train/7/00012_00052_00011.png
109,108,9,9,100,98,7,Train/7/00012_00052_00012.png
111,108,9,9,102,99,7,Train/7/00012_00052_00013.png
113,111,10,10,104,102,7,Train/7/00012_00052_00014.png
116,113,10,10,106,104,7,Train/7/00012_00052_00015.png
117,116,11,10,106,106,7,Train/7/00012_00052_00016.png
116,119,10,11,106,109,7,Train/7/00012_00052_00017.png
119,121,10,10,109,111,7,Train/7/00012_00052_00018.png
121,123,10,11,111,113,7,Train/7/00012_00052_00019.png
128,128,12,11,117,117,7,Train/7/00012_00052_00020.png
131,134,11,12,120,122,7,Train/7/00012_00052_00021.png
134,136,12,12,123,125,7,Train/7/00012_00052_00022.png
139,141,12,12,127,129,7,Train/7/00012_00052_00023.png
142,143,12,12,130,131,7,Train/7/00012_00052_00024.png
149,150,13,13,136,137,7,Train/7/00012_00052_00025.png
155,156,13,13,142,143,7,Train/7/00012_00052_00026.png
158,160,13,13,145,146,7,Train/7/00012_00052_00027.png
167,169,15,15,153,155,7,Train/7/00012_00052_00028.png
166,168,14,14,152,154,7,Train/7/00012_00052_00029.png
41,36,5,5,36,31,7,Train/7/00012_00053_00000.png
42,37,6,6,37,32,7,Train/7/00012_00053_00001.png
42,36,6,5,37,31,7,Train/7/00012_00053_00002.png
42,38,6,5,37,32,7,Train/7/00012_00053_00003.png
43,39,5,5,38,33,7,Train/7/00012_00053_00004.png
44,40,5,6,39,35,7,Train/7/00012_00053_00005.png
46,42,5,6,41,36,7,Train/7/00012_00053_00006.png
49,42,6,6,44,37,7,Train/7/00012_00053_00007.png
48,42,5,6,42,37,7,Train/7/00012_00053_00008.png
48,42,6,6,43,37,7,Train/7/00012_00053_00009.png
48,43,5,5,42,37,7,Train/7/00012_00053_00010.png
48,43,5,5,43,38,7,Train/7/00012_00053_00011.png
50,44,6,6,45,39,7,Train/7/00012_00053_00012.png
51,46,6,6,46,41,7,Train/7/00012_00053_00013.png
52,45,6,5,47,40,7,Train/7/00012_00053_00014.png
55,47,6,5,50,42,7,Train/7/00012_00053_00015.png
58,49,5,5,53,44,7,Train/7/00012_00053_00016.png
58,51,5,6,53,46,7,Train/7/00012_00053_00017.png
61,52,6,5,56,47,7,Train/7/00012_00053_00018.png
63,52,5,5,58,47,7,Train/7/00012_00053_00019.png
64,55,5,5,59,50,7,Train/7/00012_00053_00020.png
68,57,6,5,62,52,7,Train/7/00012_00053_00021.png
73,59,7,6,67,54,7,Train/7/00012_00053_00022.png
74,60,7,6,68,55,7,Train/7/00012_00053_00023.png
78,64,7,6,71,58,7,Train/7/00012_00053_00024.png
83,70,7,7,76,64,7,Train/7/00012_00053_00025.png
85,70,8,7,78,64,7,Train/7/00012_00053_00026.png
91,76,8,7,83,70,7,Train/7/00012_00053_00027.png
95,82,8,8,87,75,7,Train/7/00012_00053_00028.png
99,85,9,8,91,78,7,Train/7/00012_00053_00029.png
32,31,6,5,27,26,7,Train/7/00012_00054_00000.png
33,33,6,6,28,28,7,Train/7/00012_00054_00001.png
35,34,6,5,29,28,7,Train/7/00012_00054_00002.png
35,35,6,6,30,30,7,Train/7/00012_00054_00003.png
34,34,5,5,29,29,7,Train/7/00012_00054_00004.png
35,34,6,5,30,29,7,Train/7/00012_00054_00005.png
36,36,6,5,30,30,7,Train/7/00012_00054_00006.png
35,36,5,5,30,31,7,Train/7/00012_00054_00007.png
35,37,5,5,30,31,7,Train/7/00012_00054_00008.png
36,37,5,5,31,32,7,Train/7/00012_00054_00009.png
36,39,5,6,31,33,7,Train/7/00012_00054_00010.png
37,40,5,6,32,35,7,Train/7/00012_00054_00011.png
38,41,5,6,33,36,7,Train/7/00012_00054_00012.png
40,42,5,5,35,37,7,Train/7/00012_00054_00013.png
43,43,5,5,38,38,7,Train/7/00012_00054_00014.png
44,45,5,6,39,40,7,Train/7/00012_00054_00015.png
45,46,6,5,40,40,7,Train/7/00012_00054_00016.png
46,47,6,6,41,42,7,Train/7/00012_00054_00017.png
50,49,6,5,45,44,7,Train/7/00012_00054_00018.png
52,52,6,5,47,47,7,Train/7/00012_00054_00019.png
53,52,6,5,48,47,7,Train/7/00012_00054_00020.png
55,56,5,6,50,51,7,Train/7/00012_00054_00021.png
60,58,5,5,55,53,7,Train/7/00012_00054_00022.png
63,61,6,5,58,56,7,Train/7/00012_00054_00023.png
66,65,6,5,60,59,7,Train/7/00012_00054_00024.png
69,70,6,7,63,64,7,Train/7/00012_00054_00025.png
74,74,6,6,68,68,7,Train/7/00012_00054_00026.png
85,84,8,8,78,77,7,Train/7/00012_00054_00027.png
94,94,8,8,86,85,7,Train/7/00012_00054_00028.png
101,101,9,9,93,93,7,Train/7/00012_00054_00029.png
30,31,5,6,25,26,7,Train/7/00012_00055_00000.png
32,31,6,5,27,26,7,Train/7/00012_00055_00001.png
31,31,5,5,26,26,7,Train/7/00012_00055_00002.png
34,32,6,5,28,27,7,Train/7/00012_00055_00003.png
34,34,6,6,29,29,7,Train/7/00012_00055_00004.png
35,35,6,6,29,29,7,Train/7/00012_00055_00005.png
35,36,6,6,30,30,7,Train/7/00012_00055_00006.png
35,36,5,6,30,31,7,Train/7/00012_00055_00007.png
36,35,6,5,31,30,7,Train/7/00012_00055_00008.png
36,37,5,6,31,32,7,Train/7/00012_00055_00009.png
38,37,6,5,33,32,7,Train/7/00012_00055_00010.png
40,40,6,6,35,35,7,Train/7/00012_00055_00011.png
41,41,5,5,35,35,7,Train/7/00012_00055_00012.png
42,42,5,5,37,37,7,Train/7/00012_00055_00013.png
44,44,6,6,39,39,7,Train/7/00012_00055_00014.png
46,45,6,5,41,40,7,Train/7/00012_00055_00015.png
48,47,6,5,42,41,7,Train/7/00012_00055_00016.png
49,48,6,5,44,43,7,Train/7/00012_00055_00017.png
50,51,5,6,45,46,7,Train/7/00012_00055_00018.png
53,52,6,5,48,47,7,Train/7/00012_00055_00019.png
56,56,6,5,51,51,7,Train/7/00012_00055_00020.png
57,59,5,6,52,54,7,Train/7/00012_00055_00021.png
60,61,6,6,55,56,7,Train/7/00012_00055_00022.png
63,64,5,5,58,59,7,Train/7/00012_00055_00023.png
70,69,6,6,63,63,7,Train/7/00012_00055_00024.png
77,76,7,6,71,70,7,Train/7/00012_00055_00025.png
84,83,8,7,77,76,7,Train/7/00012_00055_00026.png
95,94,9,9,86,86,7,Train/7/00012_00055_00027.png
106,106,10,10,97,97,7,Train/7/00012_00055_00028.png
